@RELATION pokemon

@ATTRIBUTE	type	{grass,fire,water,bug,flying,normal,poison,electric,ground}
@ATTRIBUTE	height	REAL
@ATTRIBUTE	weight	REAL
@ATTRIBUTE	name	{Bulbasaur,Ivysaur,Venusaur,Charmander,Charmeleon,Charizard,Squirtle,Wartortle,Blastoise,Caterpie,Metapod,Butterfree,Weedle,Kakuna,Beedrill,Pidgey,Pidgeotto,Pidgeot,Rattata,Raticate,Spearow,Fearow,Ekans,Arbok,Pikachu,Raichu,Sandshrew,Sandslash,NidoranF,Nidorina,Nidoqueen,NidoranM,Nidorino,Nidoking}

@DATA
poison,0.86,18.64,Nidorino
poison,0.8,19.59,Nidorino
poison,0.85,23.14,Nidorino
poison,0.85,21.3,Nidorino
poison,1.12,18.95,Nidorino
poison,0.76,21.36,Nidorino
poison,0.78,15.46,Nidorino
poison,0.78,22.74,Nidorino
poison,1.12,18.27,Nidorino
poison,0.8,18.44,Nidorino
poison,0.91,17.83,Nidorino
poison,0.78,20.38,Nidorino
poison,0.97,19.13,Nidorino
poison,1.02,20.32,Nidorino
poison,0.91,22.01,Nidorino
poison,0.9,19.84,Nidorino
poison,0.8,20.48,Nidorino
poison,1.05,19.81,Nidorino
poison,0.85,18.58,Nidorino
poison,1.04,20.21,Nidorino
poison,0.75,14.72,Nidorino
poison,0.96,19.42,Nidorino
poison,0.97,19.09,Nidorino
poison,0.94,19.12,Nidorino
poison,0.84,14.46,Nidorino
poison,1.01,21.0,Nidorino
poison,0.96,20.89,Nidorino
poison,0.85,20.5,Nidorino
poison,0.91,19.79,Nidorino
poison,0.91,18.79,Nidorino
poison,1.13,21.48,Nidorino
poison,0.97,19.48,Nidorino
poison,1.09,17.13,Nidorino
poison,0.9,24.99,Nidorino
poison,0.87,21.32,Nidorino
poison,0.89,17.44,Nidorino
poison,0.85,22.49,Nidorino
poison,0.95,18.91,Nidorino
poison,0.79,18.73,Nidorino
poison,0.87,19.09,Nidorino
poison,0.83,18.21,Nidorino
poison,0.97,22.27,Nidorino
poison,0.64,19.33,Nidorino
poison,0.95,19.49,Nidorino
poison,0.89,20.93,Nidorino
poison,0.92,20.4,Nidorino
poison,0.92,15.88,Nidorino
poison,0.79,17.01,Nidorino
poison,0.8,22.23,Nidorino
poison,0.97,21.4,Nidorino
poison,0.94,19.48,Nidorino
poison,0.97,18.13,Nidorino
poison,0.89,17.58,Nidorino
poison,0.85,16.29,Nidorino
poison,0.87,16.12,Nidorino
poison,0.94,20.57,Nidorino
poison,0.92,18.75,Nidorino
poison,0.85,22.42,Nidorino
poison,0.89,18.03,Nidorino
poison,0.79,21.62,Nidorino
poison,1.0,19.37,Nidorino
poison,0.82,19.2,Nidorino
poison,0.91,19.88,Nidorino
poison,0.92,23.16,Nidorino
poison,0.91,19.11,Nidorino
poison,0.94,18.44,Nidorino
poison,1.06,17.63,Nidorino
poison,0.91,22.72,Nidorino
poison,0.92,21.8,Nidorino
poison,0.89,20.12,Nidorino
poison,0.83,20.16,Nidorino
poison,0.9,18.5,Nidorino
poison,1.0,21.52,Nidorino
poison,0.95,19.46,Nidorino
poison,0.92,20.82,Nidorino
poison,0.8,23.16,Nidorino
poison,1.59,70.96,Nidoking
poison,1.5,64.32,Nidoking
poison,1.51,58.07,Nidoking
poison,1.5,70.72,Nidoking
poison,1.37,78.42,Nidoking
poison,1.45,50.68,Nidoking
poison,1.39,67.64,Nidoking
poison,1.24,59.81,Nidoking
poison,1.53,61.73,Nidoking
poison,1.43,63.56,Nidoking
poison,1.36,62.74,Nidoking
poison,1.4,60.71,Nidoking
poison,1.37,60.69,Nidoking
poison,1.46,61.86,Nidoking
poison,1.2,56.43,Nidoking
poison,1.51,50.96,Nidoking
poison,1.41,57.0,Nidoking
poison,1.6,56.95,Nidoking
poison,1.41,57.02,Nidoking
poison,1.42,55.36,Nidoking
poison,1.31,65.01,Nidoking
poison,1.32,71.87,Nidoking
poison,1.28,66.0,Nidoking
poison,1.27,59.5,Nidoking
poison,1.52,67.95,Nidoking
poison,1.33,55.64,Nidoking
poison,1.51,58.45,Nidoking
poison,1.54,63.32,Nidoking
poison,1.14,70.13,Nidoking
poison,1.32,63.89,Nidoking
poison,1.34,65.63,Nidoking
poison,1.61,64.6,Nidoking
poison,1.33,59.56,Nidoking
poison,1.53,72.78,Nidoking
poison,1.47,58.14,Nidoking
poison,1.48,51.1,Nidoking
poison,1.25,63.39,Nidoking
poison,1.63,55.43,Nidoking
poison,1.59,51.72,Nidoking
poison,1.45,58.26,Nidoking
poison,1.4,55.6,Nidoking
poison,1.43,61.95,Nidoking
poison,1.32,59.61,Nidoking
poison,1.18,60.22,Nidoking
poison,1.43,65.07,Nidoking
poison,1.38,64.75,Nidoking
poison,1.29,69.91,Nidoking
poison,1.39,67.21,Nidoking
poison,1.43,59.85,Nidoking
poison,1.43,57.96,Nidoking
poison,1.29,69.85,Nidoking
poison,1.48,53.51,Nidoking
poison,1.26,67.24,Nidoking
poison,1.15,59.8,Nidoking
poison,1.1,62.0,Nidoking
poison,1.53,60.21,Nidoking
poison,1.3,66.48,Nidoking
poison,1.49,58.33,Nidoking
poison,1.43,63.13,Nidoking
poison,1.44,62.16,Nidoking
poison,1.38,64.98,Nidoking
poison,1.2,61.21,Nidoking
poison,1.25,72.93,Nidoking
poison,1.37,55.84,Nidoking
poison,1.4,66.62,Nidoking
poison,1.6,58.2,Nidoking
poison,1.12,61.89,Nidoking
poison,1.34,75.98,Nidoking
poison,1.51,65.34,Nidoking
poison,1.58,65.07,Nidoking
poison,1.35,66.97,Nidoking
poison,1.4,59.78,Nidoking
poison,1.11,72.31,Nidoking
poison,1.41,70.53,Nidoking
poison,1.3,63.14,Nidoking
poison,1.48,65.7,Nidoking
poison,1.29,58.2,Nidoking
poison,1.4,61.43,Nidoking
poison,1.43,65.37,Nidoking
poison,1.49,60.66,Nidoking
poison,1.04,65.24,Nidoking
poison,1.22,57.56,Nidoking
poison,1.45,57.61,Nidoking
poison,1.55,69.8,Nidoking
poison,1.54,55.77,Nidoking
poison,1.34,59.34,Nidoking
poison,1.59,67.42,Nidoking
poison,1.39,56.82,Nidoking
poison,1.14,57.33,Nidoking
poison,1.44,55.8,Nidoking
poison,1.41,71.15,Nidoking
poison,1.36,63.47,Nidoking
poison,1.47,56.7,Nidoking
poison,1.75,73.74,Nidoking
poison,1.26,66.35,Nidoking
poison,1.19,70.09,Nidoking
poison,1.51,63.82,Nidoking
poison,1.18,55.93,Nidoking
poison,1.18,58.82,Nidoking
poison,1.37,64.78,Nidoking
